date,locality,cases with onset in laStreet 2 weeks
170627,Lorong How Sun (Bartley Residences) / Quemoy Road (/images/default­ source/publichealth/dengue/20170627/20170159.jpg),3
170627,"Woodgrove View / Woodlands Street 41 (Blk 419, 425) (/images/default­ source/publichealth/dengue/20170627/20170157.jpg)",1
170627,Brighton Cres / Chuan Gdn (/images/default­ source/publichealth/dengue/20170627/20170156.jpg),2
170627,"Jurong WeStreet Street 42 (Blk 452, 553) (/images/default­ source/publichealth/dengue/20170627/20170161.jpg)",2
170627,"Lorong 4 Toa Payoh (Blk 82A, 82B) (/images/default­ source/publichealth/dengue/20170627/20170162.jpg)",2
170627,Tah Ching Road (Blk 322) / Yuan Ching Road (Lakeside Twr) (/images/default­ source/publichealth/dengue/20170627/20170158.jpg),2
170627,"Tampines Street 71 (Blk 705, 711) (/images/default­ source/publichealth/dengue/20170627/20170164.jpg)",2
170628,"Bayshore Road (Bayshore Park) / Jalan Pokok Serunai / Upp EaStreet CoaStreet Road (Breeze By The EaStreet, The Tropic Gardens) (/images/default­ source/publichealth/dengue/20170628/20170153.jpg)",4
170628,"Kang Ching Road (Blk 333, 335, 338B, 339C, 339D,346) (/images/default­ source/publichealth/dengue/20170628/20170139.jpg)",4
170628,Choa Chu Kang North 6 (Yew Mei Green) / Choa Chu Kang Street 54 (Blk 769) (/images/default­ source/publichealth/dengue/20170628/20170138.jpg),2
170628,"Hougang Avenue 8 / Hougang Avenue 8 (Blk 503, 504) / Hougang Avenue 10 (Blk 516, 517) (/images/default­ source/publichealth/dengue/20170628/20170146.jpg)",4
170628,"Woodgrove View / Woodlands Street 41 (Blk 419, 425, 426) (/images/default­ source/publichealth/dengue/20170628/20170157.jpg)",2
170628,Lorong How Sun (Bartley Residences) / Quemoy Road (/images/default­ source/publichealth/dengue/20170628/20170159.jpg),3
170628,Tah Ching Road (Blk 322) / Yuan Ching Road (Lakeside Twr) (/images/default­ source/publichealth/dengue/20170628/20170158.jpg),3
170628,Brighton Cres / Chuan Gdn (/images/default­ source/publichealth/dengue/20170628/20170156.jpg),2
170628,Dakota Cres (Blk 58) / Old Airport Road (Blk 99) (/images/default­ source/publichealth/dengue/20170628/20170166.jpg),1
170628,"Jurong WeStreet Street 42 (Blk 452, 553) (/images/default­ source/publichealth/dengue/20170628/20170161.jpg)",2
170628,"Lorong 4 Toa Payoh (Blk 82A, 82B) (/images/default­ source/publichealth/dengue/20170628/20170162.jpg)",2
170628,"Tampines Street 71 (Blk 705, 711) (/images/default­ source/publichealth/dengue/20170628/20170164.jpg)",2
170630,"Bayshore Road (Bayshore Park) / Jalan Pokok Serunai / Upp EaStreet CoaStreet Road (Breeze By The EaStreet, The Tropic Gardens) (/images/default- source/publichealth/dengue/20170630/20170153.jpg)",2
170630,"Kang Ching Road (Blk 333, 335, 338B, 339C, 339D,346) (/images/default- source/publichealth/dengue/20170630/20170139.jpg)",2
170630,Choa Chu Kang North 6 (Yew Mei Green) / Choa Chu Kang Street 54 (Blk 769) (/images/default- source/publichealth/dengue/20170630/20170138.jpg),2
170630,"Woodgrove View / Woodlands Street 41 (Blk 419, 425, 426) (/images/default- source/publichealth/dengue/20170630/20170157.jpg)",3
170630,Lorong How Sun (Bartley Residences) / Quemoy Road (/images/default- source/publichealth/dengue/20170630/20170159.jpg),2
170630,Mt Vernon Road (Bartley Ridge) (/images/default- source/publichealth/dengue/20170630/20170169.jpg),1
170630,Tah Ching Road (Blk 322) / Yuan Ching Road (Lakeside Twr) (/images/default- source/publichealth/dengue/20170630/20170158.jpg),2
170630,Brighton Cres / Chuan Gdn (/images/default- source/publichealth/dengue/20170630/20170156.jpg),2
170630,"Bt Merah View (Blk 116, 119) (/images/default- source/publichealth/dengue/20170630/20170167.jpg)",2
170630,Ceylon Road (Leville Isuites) / Onan Road (Malvern Springs) (/images/default- source/publichealth/dengue/20170630/20170172.jpg),1
170630,Dakota Cres (Blk 58) / Old Airport Road (Blk 99) (/images/default- source/publichealth/dengue/20170630/20170166.jpg),1
170630,"Jurong WeStreet Street 42 (Blk 452, 553) (/images/default- source/publichealth/dengue/20170630/20170161.jpg)",1
170630,Kian Teck Avenue (/images/default- source/publichealth/dengue/20170630/20170170.jpg),2
170630,LeiceStreeTerminal Road (One LeiceStreeTerminal) / Meyappa Chettiar Road (Apartment 8) (/images/default- source/publichealth/dengue/20170630/20170168.jpg),2
170630,Pasir Panjang Road (/images/default- source/publichealth/dengue/20170630/20170171.jpg),2
170630,"Tampines Street 71 (Blk 705, 711) (/images/default- source/publichealth/dengue/20170630/20170164.jpg)",2
170703,"Bayshore Road (Bayshore Park) / Jalan Pokok Serunai / Upp EaStreet CoaStreet Road (Breeze By The EaStreet, The Tropic Gardens) (/images/default- source/publichealth/dengue/20170703/20170153.jpg)",2
170703,Choa Chu Kang North 6 (Yew Mei Green) / Choa Chu Kang Street 54 (Blk 769) (/images/default- source/publichealth/dengue/20170703/20170138.jpg),3
170703,"Kang Ching Road (Blk 333, 335, 338B, 339C, 339D,346) (/images/default- source/publichealth/dengue/20170703/20170139.jpg)",2
170703,"Woodgrove View / Woodlands Street 41 (Blk 419, 425, 426) (/images/default- source/publichealth/dengue/20170703/20170157.jpg)",3
170703,Lorong How Sun (Bartley Residences) / Quemoy Road (/images/default- source/publichealth/dengue/20170703/20170159.jpg),2
170703,Mt Vernon Road (Bartley Ridge) (/images/default- source/publichealth/dengue/20170703/20170169.jpg),1
170703,Tah Ching Road (Blk 322) / Yuan Ching Road (Lakeside Twr) (/images/default- source/publichealth/dengue/20170703/20170158.jpg),2
170703,"Bedok Reservoir Road (Blk 103, 110) (/images/default- source/publichealth/dengue/20170703/20170174.jpg)",1
170703,Brighton Cres / Chuan Gdn (/images/default- source/publichealth/dengue/20170703/20170156.jpg),2
170703,"Bt Merah View (Blk 116, 119) (/images/default- source/publichealth/dengue/20170703/20170167.jpg)",2
170703,Ceylon Road (Leville Isuites) / Onan Road (Malvern Springs) (/images/default- source/publichealth/dengue/20170703/20170172.jpg),1
170703,Dakota Cres (Blk 58) / Old Airport Road (Blk 99) (/images/default- source/publichealth/dengue/20170703/20170166.jpg),1
170703,"Jurong WeStreet Street 42 (Blk 452, 553) (/images/default- source/publichealth/dengue/20170703/20170161.jpg)",1
170703,Kian Teck Avenue (/images/default- source/publichealth/dengue/20170703/20170170.jpg),2
170703,LeiceStreeTerminal Road (One LeiceStreeTerminal) / Meyappa Chettiar Road (Apartment 8) (/images/default- source/publichealth/dengue/20170703/20170168.jpg),2
170707,"Bayshore Road (Bayshore Park) / Jalan Pokok Serunai / Upp EaStreet CoaStreet Road (Breeze By The EaStreet, The Tropic Gardens) (/images/default- source/publichealth/dengue/20170707/20170153.jpg)",1
170707,Choa Chu Kang North 6 (Yew Mei Green) / Choa Chu Kang Street 54 (Blk 769) (/images/default- source/publichealth/dengue/20170707/20170138.jpg),4
170707,"Woodgrove View / Woodlands Avenue 1 (Blk 307) / Woodlands Street 41 (Blk 419, 425, 426) (/images/default- source/publichealth/dengue/20170707/20170157.jpg)",1
170707,Mt Vernon Road (Bartley Ridge) (/images/default- source/publichealth/dengue/20170707/20170169.jpg),1
170707,Pasir Panjang Road (/images/default- source/publichealth/dengue/20170707/20170182.jpg),2
170707,"Pasir Ris Street 53 (Blk 577, 581, 585) (/images/default- source/publichealth/dengue/20170707/20170175.jpg)",3
170707,Woodlands Street 81 (Blk 827) / Woodlands Street 83 (Blk 832) (/images/default- source/publichealth/dengue/20170707/20170176.jpg),2
170707,"Bt Merah View (Blk 116, 119) (/images/default- source/publichealth/dengue/20170707/20170167.jpg)",2
170707,Ceylon Road (Leville Isuites) / Onan Road (Malvern Springs) (/images/default- source/publichealth/dengue/20170707/20170172.jpg),1
170707,Chuan View (/images/default- source/publichealth/dengue/20170707/20170183.jpg),2
170707,"Pasir Ris Drive 6 (Blk 416, 423) (/images/default- source/publichealth/dengue/20170707/20170179.jpg)",1
170707,"Simei Street 1 (Blk 101, 107) (/images/default- source/publichealth/dengue/20170707/20170181.jpg)",2
170710,"Bayshore Road (Bayshore Park, CoStreeta Del Sol) / Jalan Pokok Serunai / Upp EaStreet CoaStreet Road (Breeze By The EaStreet, The Tropic Gardens) (/images/default- source/publichealth/dengue/20170710/20170153.jpg)",4
170710,Choa Chu Kang North 6 (Yew Mei Green) / Choa Chu Kang Street 54 (Blk 769) (/images/default- source/publichealth/dengue/20170710/20170138.jpg),1
170710,"Woodgrove View / Woodlands Avenue 1 (Blk 307) / Woodlands Street 41 (Blk 419, 425, 426) (/images/default- source/publichealth/dengue/20170710/20170157.jpg)",1
170710,Pasir Panjang Road (/images/default- source/publichealth/dengue/20170710/20170182.jpg),2
170710,"Pasir Ris Street 53 (Blk 577, 581, 585) (/images/default- source/publichealth/dengue/20170710/20170175.jpg)",1
170710,Woodlands Street 81 (Blk 827) / Woodlands Street 83 (Blk 832) (/images/default- source/publichealth/dengue/20170710/20170176.jpg),2
170710,Chuan View (/images/default- source/publichealth/dengue/20170710/20170183.jpg),1
170710,Simei Street 1 (Blk 101) / Simei Street 3 (/images/default- source/publichealth/dengue/20170710/20170181.jpg),2
170714,"Bayshore Road (Bayshore Park, CoStreeta Del Sol, The Bayshore) / Jalan Pokok Serunai / Upp EaStreet CoaStreet Road (Breeze By The EaStreet, The Tropic Gardens) (/images/default- source/publichealth/dengue/20170714/20170153.jpg)",8
170714,"Hougang Avenue 8 (Blk 624, 626, 678) (/images/default- source/publichealth/dengue/20170714/20170194.jpg)",6
170714,Pasir Panjang Road (/images/default- source/publichealth/dengue/20170714/20170182.jpg),2
170714,Bedok Reservoir Road (Blk 642) / Jalan Tenaga (Blk 649) (/images/default- source/publichealth/dengue/20170714/20170192.jpg),1
170714,Chuan View (/images/default- source/publichealth/dengue/20170714/20170183.jpg),1
170714,Jurong EaStreet Avenue 1 (Parc Oasis) (/images/default- source/publichealth/dengue/20170714/20170195.jpg),1
170714,Jurong WeStreet Street 42 (Blk 452) (/images/default- source/publichealth/dengue/20170714/20170193.jpg),2
170714,Simei Street 1 (Blk 101) / Simei Street 3 (/images/default- source/publichealth/dengue/20170714/20170181.jpg),1
170717,"Bayshore Road (Bayshore Park, CoStreeta Del Sol, The Bayshore) / Jalan Pokok Serunai / Upp EaStreet CoaStreet Road (Breeze By The EaStreet, The Tropic Gardens) (/images/default- source/publichealth/dengue/20170717/20170153.jpg)",6
170717,"Hougang Avenue 8 (Blk 624, 626, 678) (/images/default- source/publichealth/dengue/20170717/20170194.jpg)",6
170717,Pasir Panjang Road (/images/default- source/publichealth/dengue/20170717/20170182.jpg),2
170717,Bedok Reservoir Road (Blk 642) / Jalan Tenaga (Blk 649) (/images/default- source/publichealth/dengue/20170717/20170192.jpg),1
170717,Jurong EaStreet Avenue 1 (Parc Oasis) (/images/default- source/publichealth/dengue/20170717/20170195.jpg),1
170717,Jurong WeStreet Street 42 (Blk 452) (/images/default- source/publichealth/dengue/20170717/20170193.jpg),1
170721,"Bayshore Road (Bayshore Park, CoStreeta Del Sol, The Bayshore) / Jalan Pokok Serunai / Upp EaStreet CoaStreet Road (Breeze By The EaStreet, The Tropic Gardens) (/images/default- source/publichealth/dengue/20170721/20170153.jpg)",4
170721,"Hougang Avenue 8 (Blk 624, 626, 678) (/images/default- source/publichealth/dengue/20170721/20170194.jpg)",4
170721,Pasir Panjang Road (/images/default- source/publichealth/dengue/20170721/20170182.jpg),1
170721,"Hougang Avenue 8 (Blk 506, 507) / Hougang Avenue 10 (Blk 514) (/images/default- source/publichealth/dengue/20170721/20170189.jpg)",2
170721,Bt Batok EaStreet Avenue 4 (Blk 257) / Bt Batok EaStreet Avenue 5 (Blk 250) (/images/default- source/publichealth/dengue/20170721/20170197.jpg),2
170721,"Hougang Avenue 2 (Blk 703, 710) (/images/default- source/publichealth/dengue/20170721/20170201.jpg)",2
170721,"Woodlands Drive 14 (Blk 511, 512) (/images/default- source/publichealth/dengue/20170721/20170199.jpg)",1
170724,"Bayshore Road (Bayshore Park, CoStreeta Del Sol, The Bayshore) / Jalan Pokok Serunai / Upp EaStreet CoaStreet Road (Breeze By The EaStreet, The Tropic Gardens) (/images/default- source/publichealth/dengue/20170724/20170153.jpg)",3
170724,"Hougang Avenue 8 (Blk 624, 626, 678) (/images/default- source/publichealth/dengue/20170724/20170194.jpg)",2
170724,"Hougang Avenue 8 (Blk 506, 507) / Hougang Avenue 10 (Blk 514) (/images/default- source/publichealth/dengue/20170724/20170189.jpg)",2
170724,Bt Batok EaStreet Avenue 4 (Blk 257) / Bt Batok EaStreet Avenue 5 (Blk 250) (/images/default- source/publichealth/dengue/20170724/20170197.jpg),2
170724,Choa Chu Kang Ctrl (Blk 206) / Teck Whye Lane (Blk 123) (/images/default- source/publichealth/dengue/20170724/20170202.jpg),2
170724,"Hougang Avenue 2 (Blk 703, 710) (/images/default- source/publichealth/dengue/20170724/20170201.jpg)",2
170724,"Woodlands Drive 14 (Blk 511, 512) (/images/default- source/publichealth/dengue/20170724/20170199.jpg)",1
170728,"Bayshore Road (Bayshore Park, CoStreeta Del Sol, The Bayshore) / Jalan Pokok Serunai / Upp EaStreet CoaStreet Road (Breeze By The EaStreet, The Tropic Gardens) (/images/default­ source/publichealth/dengue/20170728/20170153.jpg)",2
170728,Serangoon Gardens Drive (/images/default­ source/publichealth/dengue/20170728/20170205.jpg),4
170728,"Hougang Avenue 8 (Blk 506, 507) / Hougang Avenue 10 (Blk 514) (/images/default­ source/publichealth/dengue/20170728/20170189.jpg)",2
170728,Serangoon Ctrl Drive (Blk 257) (/images/default­ source/publichealth/dengue/20170728/20170203.jpg),3
170728,Choa Chu Kang Ctrl (Blk 206) / Teck Whye Lane (Blk 123) (/images/default­ source/publichealth/dengue/20170728/20170202.jpg),1
170728,"Edgedale Plains (Blk 126C, 126D) (/images/default­ source/publichealth/dengue/20170728/20170206.jpg)",1
170728,"Hougang Avenue 2 (Blk 703, 710) (/images/default­ source/publichealth/dengue/20170728/20170201.jpg)",1
170731,"Bayshore Road (Bayshore Park, CoStreeta Del Sol, The Bayshore) / Jalan Pokok Serunai / Upp EaStreet CoaStreet Road (Breeze By The EaStreet, The Tropic Gardens) (/images/default- source/publichealth/dengue/20170731/20170153.jpg)",1
170731,Serangoon Gardens Drive (/images/default- source/publichealth/dengue/20170731/20170205.jpg),4
170731,"Hougang Avenue 8 (Blk 506, 507) / Hougang Avenue 10 (Blk 514) (/images/default- source/publichealth/dengue/20170731/20170189.jpg)",1
170731,Serangoon Ctrl Drive (Blk 257) (/images/default- source/publichealth/dengue/20170731/20170203.jpg),3
170731,Ang Mo Kio Avenue 10 (Blk 578) (/images/default- source/publichealth/dengue/20170731/20170208.jpg),2
170731,"Edgedale Plains (Blk 126C, 126D) (/images/default- source/publichealth/dengue/20170731/20170206.jpg)",1
170731,HAvenuelock Road (HAvenueStreet Mans) / Indus Road (Emerald Park) (/images/default- source/publichealth/dengue/20170731/20170207.jpg),2
170731,"Hougang Avenue 2 (Blk 703, 710) (/images/default- source/publichealth/dengue/20170731/20170201.jpg)",1
170804,"Berwick Drive / Bloxhome Drive / Borthwick Drive / Serangoon Gardens Drive, Pl, Rise (/images/default- source/publichealth/dengue/20170804/20170205.jpg)",9
170804,"Hougang Avenue 8 (Blk 501, 503, 506, 507) / Hougang Avenue 10 (Blk 514) (/images/default- source/publichealth/dengue/20170804/20170189.jpg)",2
170804,"Ang Mo Kio Avenue 10 (Blk 576, 578) (/images/default- source/publichealth/dengue/20170804/20170208.jpg)",4
170804,Bt Batok WeStreet Avenue 2 (Blk 426) / Bt Batok WeStreet Avenue 4 (Blk 416) (/images/default- source/publichealth/dengue/20170804/20170213.jpg),2
170804,Cantonment Road (Blk 1G) / Tanjong Pagar Plaza (Blk 4) (/images/default- source/publichealth/dengue/20170804/20170212.jpg),2
170804,HAvenuelock Road (HarveStreet Mans) / Indus Road (Emerald Park) (/images/default- source/publichealth/dengue/20170804/20170207.jpg),2
170804,Lakeside Drive (Caspian) (/images/default- source/publichealth/dengue/20170804/20170211.jpg),2
170810,"Berwick Drive / Bloxhome Drive / Bodmin Drive / Borthwick Drive/ Serangoon Gardens Cl, Drive, Pl, Rise (/images/default- source/publichealth/dengue/20170810/20170205.jpg)",9
170810,"Hougang Avenue 8 (Blk 501, 503, 506, 507) / Hougang Avenue 10 (Blk 512, 514) (/images/default- source/publichealth/dengue/20170810/20170189.jpg)",3
170810,Cantonment Road (Blk 1G) / Tanjong Pagar Plaza (Blk 4) (/images/default- source/publichealth/dengue/20170810/20170212.jpg),3
170810,"Woodlands Street 31 (Blk 312, 316) (/images/default- source/publichealth/dengue/20170810/20170215.jpg)",3
170810,Bayshore Road (The Bayshore) (/images/default- source/publichealth/dengue/20170810/20170214.jpg),2
170810,"Hougang Avenue 4 (Blk 602, 605) (/images/default- source/publichealth/dengue/20170810/20170218.jpg)",2
170810,Sembawang Cres (Skypark Residences) / Sembawang Drive (Blk 314) (/images/default- source/publichealth/dengue/20170810/20170217.jpg),1
170811,"Berwick Drive / Bloxhome Drive / Bodmin Drive / Borthwick Drive/ Serangoon Gardens Cl, Drive, Pl, Rise (/images/default- source/publichealth/dengue/20170811/20170205.jpg)",10
170811,"Hougang Avenue 8 (Blk 501, 503, 506, 507) / Hougang Avenue 10 (Blk 512, 514) (/images/default- source/publichealth/dengue/20170811/20170189.jpg)",2
170811,Bayshore Road (The Bayshore) (/images/default- source/publichealth/dengue/20170811/20170214.jpg),5
170811,Cantonment Road (Blk 1G) / Tanjong Pagar Plaza (Blk 4) (/images/default- source/publichealth/dengue/20170811/20170212.jpg),2
170811,"Hougang Avenue 4 (Blk 602, 605) (/images/default- source/publichealth/dengue/20170811/20170218.jpg)",3
170811,"Woodlands Street 31 (Blk 312, 316) (/images/default- source/publichealth/dengue/20170811/20170215.jpg)",3
170811,Elias Road (Blk 612) (/images/default- source/publichealth/dengue/20170811/20170220.jpg),2
170811,Sembawang Cres (Skypark Residences) / Sembawang Drive (Blk 314) (/images/default- source/publichealth/dengue/20170811/20170217.jpg),1
170814,"Berwick Drive / Bloxhome Drive / Bodmin Drive / Borthwick Drive/ Serangoon Gardens Cl, Drive, Pl, Rise, Terminal (/images/default- source/publichealth/dengue/20170814/20170205.jpg)",9
170814,"Hougang Avenue 8 (Blk 501, 503, 506, 507) / Hougang Avenue 10 (Blk 512, 514) (/images/default- source/publichealth/dengue/20170814/20170189.jpg)",1
170814,Bayshore Road (The Bayshore) (/images/default- source/publichealth/dengue/20170814/20170214.jpg),3
170814,"Woodlands Street 31 (Blk 312, 316) (/images/default- source/publichealth/dengue/20170814/20170215.jpg)",2
170814,"Hougang Avenue 4 (Blk 602, 605) (/images/default- source/publichealth/dengue/20170814/20170218.jpg)",2
170814,Elias Road (Blk 612) (/images/default- source/publichealth/dengue/20170814/20170220.jpg),2
170814,Sembawang Cres (Skypark Residences) / Sembawang Drive (Blk 314) (/images/default- source/publichealth/dengue/20170814/20170217.jpg),1
170818,"Berwick Drive / Bloxhome Drive / Bodmin Drive / Borthwick Drive/ Serangoon Gardens Cl, Drive, Pl, Rise, Terminal (/images/default- source/publichealth/dengue/20170814/20170205.jpg)",5
170818,"Hougang Avenue 8 (Blk 501, 503, 506, 507) / Hougang Avenue 10 (Blk 509, 511, 512, 514) (/images/default- source/publichealth/dengue/20170818/20170189.jpg)",4
170818,Bayshore Road (The Bayshore) (/images/default- source/publichealth/dengue/20170818/20170214.jpg),3
170818,"Hougang Avenue 4 (Blk 602, 605) (/images/default- source/publichealth/dengue/20170818/20170218.jpg)",3
170818,"Bedok North Street 3 (Blk 525, 530) (/images/default- source/publichealth/dengue/20170818/20170222.jpg)",1
170818,Elias Road (Blk 612) (/images/default- source/publichealth/dengue/20170818/20170220.jpg),2
170818,Joo Chiat Lane (Legenda at Joo Chiat) (/images/default- source/publichealth/dengue/20170818/20170223.jpg),2
170821,"Berwick Drive / Bloxhome Drive / Bodmin Drive / Borthwick Drive/ Serangoon Gardens Cl, Drive, Pl, Rise, Terminal (/images/default- source/publichealth/dengue/20170821/20170205.jpg)",4
170821,"Hougang Avenue 8 (Blk 501, 503, 506, 507) / Hougang Avenue 10 (Blk 509, 511, 512, 514) (/images/default- source/publichealth/dengue/20170821/20170189.jpg)",4
170821,Bayshore Road (The Bayshore) (/images/default- source/publichealth/dengue/20170821/20170214.jpg),1
170821,"Hougang Avenue 4 (Blk 602, 605) (/images/default- source/publichealth/dengue/20170821/20170218.jpg)",1
170821,"Ang Mo Kio Avenue 10 (Blk 553, 556) (/images/default- source/publichealth/dengue/20170821/20170224.jpg)",2
170821,"Bedok North Street 3 (Blk 525, 530) (/images/default- source/publichealth/dengue/20170821/20170222.jpg)",1
170821,Elias Road (Blk 612) (/images/default- source/publichealth/dengue/20170821/20170220.jpg),1
170821,Joo Chiat Lane (Legenda at Joo Chiat) (/images/default- source/publichealth/dengue/20170821/20170223.jpg),2
170828,"Berwick Drive / Bloxhome Drive / Bodmin Drive / Borthwick Drive/ Serangoon Gardens Cl, Drive, Pl, Rise, Terminal (/images/default- source/publichealth/dengue/20170825/20170205.jpg)",4
170828,"Hougang Avenue 8 (Blk 501, 503, 506, 507) / HougangAvenue 10 (Blk 509, 511, 512, 514) (/images/default- source/publichealth/dengue/20170825/20170189.jpg)",4
170828,"Hougang Avenue 4 (Blk 602, 605) (/images/default- source/publichealth/dengue/20170825/20170218.jpg)",1
170828,Joo Chiat Lane (Legenda at Joo Chiat) (/images/default- source/publichealth/dengue/20170825/20170223.jpg),2
170829,"Berwick Drive / Bloxhome Drive / Bodmin Drive / Borthwick Drive/ Serangoon Gardens Cl, Drive, Pl, Rise, Terminal (/images/default- source/publichealth/dengue/20170825/20170205.jpg)",4
170829,"Hougang Avenue 8 (Blk 501, 503, 506, 507) / HougangAvenue 10 (Blk 509, 511, 512, 514) (/images/default- source/publichealth/dengue/20170828/20170189.jpg)",3
170829,Bayshore Road (The Bayshore) (/images/default- source/publichealth/dengue/20170828/20170228.jpg),2
170829,"Berwick Drive / Bloxhome Drive / Bodmin Drive / Borthwick Drive/ Serangoon Gardens Cl, Drive, Pl, Rise, Terminal (/images/default- source/publichealth/dengue/20170825/20170205.jpg)",6
170829,"Hougang Avenue 8 (Blk 501, 503, 506, 507) / HougangAvenue 10 (Blk 509, 511, 512, 514) (/images/default- source/publichealth/dengue/20170831/20170189.jpg)",1
170829,Bayshore Road (The Bayshore) (/images/default- source/publichealth/dengue/20170831/20170228.jpg),4
170829,Koon Seng Road (Alpha Apts) / Rambai Road (/images/default- source/publichealth/dengue/20170831/20170229.jpg),2
170829,"Woodlands Street 31 (Blk 316, 319) (/images/default- source/publichealth/dengue/20170831/20170226.jpg)",1
170904,"Berwick Drive / Bloxhome Drive / Bodmin Drive / Borthwick Drive/ Serangoon Gardens Cl, Drive, Pl, Rise, Terminal (/images/default- source/publichealth/dengue/20170904/20170205.jpg)",5
170904,"Hougang Avenue 8 (Blk 501, 503, 506, 507) / HougangAvenue 10 (Blk 509, 511, 512, 514) (/images/default- source/publichealth/dengue/20170904/20170189.jpg)",1
170904,Bayshore Road (The Bayshore) (/images/default- source/publichealth/dengue/20170904/20970040.jpg),2
170904,"Hillview Avenue (Glendale Park, Hillview Hts) (/images/default- source/publichealth/dengue/20170904/20970041.jpg)",1
170904,Koon Seng Road (Alpha Apts) / Rambai Road (/images/default- source/publichealth/dengue/20170904/20170229.jpg),1
170904,"Pheng Geck Avenue (Sant Ritz, Sennett Residence) (/images/default- source/publichealth/dengue/20170904/20170230.jpg)",2
170904,"Woodlands Street 31 (Blk 316, 319) (/images/default- source/publichealth/dengue/20170904/20170226.jpg)",1
170908,"Berwick Drive / Bloxhome Drive / Bodmin Drive / Borthwick Drive/ Serangoon Gardens Cl, Drive, Pl, Rise, Terminal (/images/default- source/publichealth/dengue/20170904/20170205.jpg)",4
170908,"Hougang Avenue 8 (Blk 501, 503, 506, 507) / HougangAvenue 10 (Blk 509, 511, 512, 514) (/images/default- source/publichealth/dengue/20170908/20170189.jpg)",1
170908,"Hillview Avenue (Glendale Park, Hillview Hts) (/images/default- source/publichealth/dengue/20170908/20970041.jpg)",1
170908,Chai Chee Road (Blk 24) / Chai Chee Road (/images/default- source/publichealth/dengue/20170908/20170234.jpg),1
170908,"Pheng Geck Avenue (Sant Ritz, Sennett Residence) (/images/default- source/publichealth/dengue/20170908/20170230.jpg)",2
170908,"Serangoon Ctrl (Blk 205, 210) (/images/default- source/publichealth/dengue/20170908/20170231.jpg)",2
170908,Tanah Merah Kechil Avenue / Upp Changi Road (/images/default- source/publichealth/dengue/20170908/20170232.jpg),2
170908,Woodlands Avenue 6 (Blk 626) / Woodlands Cl (/images/default- source/publichealth/dengue/20170908/20170235.jpg),2
170911,"Berwick Drive / Bloxhome Drive / Bodmin Drive / Borthwick Drive/ Serangoon Gardens Cl, Drive, Pl, Rise, Terminal (/images/default- source/publichealth/dengue/20170911/20170205.jpg)",3
170911,"Hillview Avenue (Glendale Park, Hillview Hts) (/images/default- source/publichealth/dengue/20170911/20970041.jpg)",1
170911,Chai Chee Road (Blk 24) / Chai Chee Road (/images/default- source/publichealth/dengue/20170911/20170234.jpg),1
170911,"Pheng Geck Avenue (Sant Ritz, Sennett Residence) (/images/default- source/publichealth/dengue/20170911/20170230.jpg)",2
170911,"Serangoon Ctrl (Blk 205, 210) (/images/default- source/publichealth/dengue/20170911/20170231.jpg)",2
170911,Tanah Merah Kechil Avenue / Upp Changi Road (/images/default- source/publichealth/dengue/20170911/20170232.jpg),2
170911,Woodlands Avenue 6 (Blk 626) / Woodlands Cl (/images/default- source/publichealth/dengue/20170911/20170235.jpg),2
170915,"Hougang Avenue 1 (Blk 165, 174A) ",2
170915,Lorong Chuan (Chuan Park) / Serangoon Avenue 3 (The Scala) (/images/default- source/publichealth/dengue/20170914/20170236.jpg),1
170915,"Rivervale Drive (Blk 143, 145) (/images/default- source/publichealth/dengue/20170914/20170238.jpg)",2
170915,"Serangoon Ctrl (Blk 205, 210) (/images/default- source/publichealth/dengue/20170914/20170231.jpg)",1
170918,"Hougang Avenue 1 (Blk 165, 174A) (/images/default- source/publichealth/dengue/20170918/20170237.jpg)",1
170918,"Hougang Avenue 5 (Blk 310, 321) (/images/default- source/publichealth/dengue/20170918/20170239.jpg)",1
170918,"Kang Ching Road (Blk 345, 346) (/images/default- source/publichealth/dengue/20170918/20170240.jpg)",2
170918,Lorong Chuan (Chuan Park) / Serangoon Avenue 3 (The Scala) (/images/default- source/publichealth/dengue/20170918/20170236.jpg),1
170918,"Rivervale Drive (Blk 143, 145) (/images/default- source/publichealth/dengue/20170918/20170238.jpg)",2
170922,"Hougang Avenue 1 / Hougang Avenue 1 (Blk 165, 174A) (/images/default- source/publichealth/dengue/20170922/20970044.jpg)",1
170922,"Hougang Avenue 8 (Blk 506, 507) (/images/default- source/publichealth/dengue/20170922/20970046.jpg)",3
170922,"Pasir Ris Street 11 (Blk 110) / Pasir Ris Street 12 (Blk 104,106) (/images/default- source/publichealth/dengue/20170922/20970045.jpg)",2
170922,"Hougang Avenue 5 (Blk 310, 321) (/images/default- source/publichealth/dengue/20170922/20170239.jpg)",1
170922,"Kang Ching Road (Blk 345, 346) (/images/default- source/publichealth/dengue/20170922/20170240.jpg)",2
170922,Lorong Chuan (Chuan Park) / Serangoon Avenue 3 (The Scala) (/images/default- source/publichealth/dengue/20170922/20170236.jpg),1
170922,"Rivervale Drive (Blk 143, 145) (/images/default- source/publichealth/dengue/20170922/20170238.jpg)",1
170925,"Hougang Avenue 1 / Hougang Avenue 1 (Blk 165, 174A) (/images/default- source/publichealth/dengue/20170925/20970044.jpg)",1
170925,"Hougang Avenue 8 (Blk 506, 507) (/images/default- source/publichealth/dengue/20170925/20970046.jpg)",3
